customer_key,customer_id,customer_number,customer_firstname,customer_lastname,customer_marital_status,customer_gender,customer_birthday,cntry,customer_create_date
15141,26140,AW00026140,Emily,Long,single,female,1972-06-26,AUSTRALIA,2026-01-14
15142,26141,AW00026141,Jorge,Zhu,single,male,1983-03-23,AUSTRALIA,2026-01-14
15143,26142,AW00026142,Micheal,Dominguez,marry,male,1966-06-25,AUSTRALIA,2026-01-14
15144,26143,AW00026143,Michele,Mehta,marry,female,1965-02-05,AUSTRALIA,2026-01-14
15145,26144,AW00026144,Cassidy,Russell,single,female,1938-08-08,AUSTRALIA,2026-01-14
15146,26145,AW00026145,Calvin,Shen,marry,male,1971-04-12,AUSTRALIA,2026-01-14
15147,26146,AW00026146,Laura,Wang,marry,female,1970-09-08,AUSTRALIA,2026-01-14
15148,26147,AW00026147,Ivan,Subram,marry,male,1970-08-01,AUSTRALIA,2026-01-14
15149,26148,AW00026148,Michael,Thompson,marry,male,1970-09-24,AUSTRALIA,2026-01-14
15150,26149,AW00026149,Casey,Chande,single,female,1969-09-11,AUSTRALIA,2026-01-14
15151,26150,AW00026150,Nancy,Rana,single,female,1975-10-24,AUSTRALIA,2026-01-14
15152,26151,AW00026151,Austin,Lee,marry,male,1964-08-04,AUSTRALIA,2026-01-14
15153,26152,AW00026152,Jaime,Gill,single,female,1974-08-09,AUSTRALIA,2026-01-14
15154,26153,AW00026153,Rebecca,Collins,marry,female,1967-11-07,AUSTRALIA,2026-01-14
15155,26154,AW00026154,Cory,Madan,marry,male,1968-04-26,AUSTRALIA,2026-01-14
15156,26155,AW00026155,Chad,Xie,marry,male,1973-09-18,AUSTRALIA,2026-01-14
15157,26156,AW00026156,Shannon,Cai,marry,female,1967-10-04,AUSTRALIA,2026-01-14
15158,26157,AW00026157,Brad,Xu,marry,male,1966-08-11,AUSTRALIA,2026-01-14
15159,26158,AW00026158,Lisa,Wu,marry,female,1963-02-12,AUSTRALIA,2026-01-14
15160,26159,AW00026159,Virginia,Raman,single,female,1963-01-07,AUSTRALIA,2026-01-14
15161,26160,AW00026160,Leonard,Lal,marry,male,1963-02-23,AUSTRALIA,2026-01-14
15162,26161,AW00026161,Wayne,Raji,marry,male,1971-10-16,AUSTRALIA,2026-01-14
15163,26162,AW00026162,Toni,Malhotra,marry,female,1966-02-07,AUSTRALIA,2026-01-14
15164,26163,AW00026163,Autumn,Cai,marry,female,1965-11-15,AUSTRALIA,2026-01-14
15165,26164,AW00026164,Krista,Vazquez,marry,female,1971-12-09,AUSTRALIA,2026-01-14
15166,26165,AW00026165,Alexandra,Flores,marry,female,1962-08-26,AUSTRALIA,2026-01-14
15167,26166,AW00026166,Brett,Van,marry,male,1961-09-04,AUSTRALIA,2026-01-14
15168,26167,AW00026167,Jaclyn,Zhao,single,female,1964-05-17,AUSTRALIA,2026-01-14
15169,26168,AW00026168,Ian,Campbell,single,male,1982-02-23,UNITED STATES,2026-01-14
15170,26169,AW00026169,Alexandra,White,marry,female,1981-08-30,UNITED STATES,2026-01-14
15171,26170,AW00026170,Jeremiah,Jenkins,single,male,1981-11-01,UNITED STATES,2026-01-14
15172,26171,AW00026171,Randall,Ruiz,marry,male,1981-03-02,UNITED STATES,2026-01-14
15173,26172,AW00026172,Madeline,Hernandez,single,female,1981-02-14,UNITED STATES,2026-01-14
15174,26173,AW00026173,Ariana,Rivera,marry,female,1982-04-01,CANADA,2026-01-14
15175,26174,AW00026174,Isaac,Adams,single,male,1985-12-24,UNITED STATES,2026-01-14
15176,26175,AW00026175,Jose,Hughes,marry,male,1986-02-14,UNITED STATES,2026-01-14
15177,26176,AW00026176,Jason,Hayes,single,male,1986-02-13,CANADA,2026-01-14
15178,26177,AW00026177,Nicole,Simmons,marry,female,1986-04-06,CANADA,2026-01-14
15179,26178,AW00026178,Paige,Price,marry,female,1985-10-30,UNITED STATES,2026-01-14
15180,26179,AW00026179,Ruth,Rodriguez,single,female,1951-12-08,AUSTRALIA,2026-01-14
15181,26180,AW00026180,Jonathan,Butler,single,male,1983-08-02,CANADA,2026-01-14
15182,26181,AW00026181,Lucas,Ross,marry,male,1983-08-16,UNITED STATES,2026-01-14
15183,26182,AW00026182,Brittney,Liang,single,female,1943-10-08,AUSTRALIA,2026-01-14
15184,26183,AW00026183,Allen,Arthur,single,male,1982-08-04,UNITED STATES,2026-01-14
15185,26184,AW00026184,Louis,Lal,single,male,1982-08-30,UNITED STATES,2026-01-14
15186,26185,AW00026185,Kaylee,Green,single,female,1982-07-21,CANADA,2026-01-14
15187,26186,AW00026186,Joanna,Gill,single,female,1950-10-22,AUSTRALIA,2026-01-14
15188,26187,AW00026187,Hector,Gill,single,male,1945-11-19,AUSTRALIA,2026-01-14
15189,26188,AW00026188,Geoffrey,Sara,marry,male,1946-04-07,AUSTRALIA,2026-01-14
15190,26189,AW00026189,Pedro,Serrano,marry,male,1945-09-30,AUSTRALIA,2026-01-14
15191,26190,AW00026190,Arthur,Suri,single,male,1947-02-12,AUSTRALIA,2026-01-14
15192,26191,AW00026191,Jon,Wang,marry,male,1948-09-07,AUSTRALIA,2026-01-14
15193,26192,AW00026192,Noah,Hill,marry,male,1949-01-08,AUSTRALIA,2026-01-14
15194,26193,AW00026193,Luis,Edwards,single,male,1981-07-31,UNITED STATES,2026-01-14
15195,26194,AW00026194,Miguel,Brown,single,male,1982-06-10,UNITED STATES,2026-01-14
15196,26195,AW00026195,Alyssa,Rivera,single,female,1981-09-16,UNITED STATES,2026-01-14
15197,26196,AW00026196,Gavin,Griffin,single,male,1980-11-17,UNITED STATES,2026-01-14
15198,26197,AW00026197,Marcus,Lopez,single,male,1980-08-30,UNITED STATES,2026-01-14
15199,26198,AW00026198,Alyssa,Taylor,single,female,1979-10-19,UNITED STATES,2026-01-14
15200,26199,AW00026199,Matthew,White,single,male,1980-04-04,UNITED STATES,2026-01-14
15201,26200,AW00026200,Ian,Baker,single,male,1978-01-29,CANADA,2026-01-14
15202,26201,AW00026201,Dalton,Watson,single,male,1979-10-19,UNITED STATES,2026-01-14
15203,26202,AW00026202,Haley,Simmons,marry,female,1974-02-11,CANADA,2026-01-14
15204,26203,AW00026203,Nicole,Hall,single,female,1973-03-18,UNITED STATES,2026-01-14
15205,26204,AW00026204,Christy,Gao,marry,female,1976-09-01,AUSTRALIA,2026-01-14
15206,26205,AW00026205,Julio,Alvarez,marry,male,1964-06-13,n/a,2026-01-14
15207,26206,AW00026206,Kurt,She,marry,male,1964-01-02,n/a,2026-01-14
15208,26207,AW00026207,Kelvin,Zeng,single,male,1963-12-11,n/a,2026-01-14
15209,26208,AW00026208,Sharon,Anand,single,female,1964-02-16,n/a,2026-01-14
15210,26209,AW00026209,Jan,Cox,single,female,1986-01-24,GERMANY,2026-01-14
15211,26210,AW00026210,Clinton,Gill,single,male,1986-03-08,n/a,2026-01-14
15212,26211,AW00026211,Bridget,Yuan,single,female,1986-02-14,n/a,2026-01-14
15213,26212,AW00026212,Summer,Martinez,single,female,1984-11-03,GERMANY,2026-01-14
15214,26213,AW00026213,Grant,Andersen,single,male,1983-10-07,FRANCE,2026-01-14
15215,26214,AW00026214,Christy,Chande,marry,female,1980-02-07,n/a,2026-01-14
15216,26215,AW00026215,Grant,Shan,marry,male,1980-05-01,n/a,2026-01-14
15217,26216,AW00026216,Ebony,Subram,marry,female,1983-08-18,n/a,2026-01-14
15218,26217,AW00026217,Pedro,Blanco,marry,male,1983-11-13,n/a,2026-01-14
15219,26218,AW00026218,Barry,Patel,single,male,1978-01-29,n/a,2026-01-14
15220,26219,AW00026219,Summer,Suri,marry,female,1979-02-24,n/a,2026-01-14
15221,26220,AW00026220,Jonathan,Harris,marry,male,1978-11-19,n/a,2026-01-14
15222,26221,AW00026221,Kari,Chapman,single,female,1978-05-06,GERMANY,2026-01-14
15223,26222,AW00026222,Carolyn,Madan,single,female,1978-01-30,n/a,2026-01-14
15224,26223,AW00026223,Dominic,Sai,single,male,1978-01-18,GERMANY,2026-01-14
15225,26224,AW00026224,Henry,Gonzalez,single,male,1983-10-16,FRANCE,2026-01-14
15226,26225,AW00026225,Sergio,Srini,single,male,1983-08-08,FRANCE,2026-01-14
15227,26226,AW00026226,Michele,Andersen,marry,female,1978-05-22,GERMANY,2026-01-14
15228,26227,AW00026227,Joe,Gutierrez,single,male,1977-08-03,GERMANY,2026-01-14
15229,26228,AW00026228,Carolyn,Perez,marry,female,1978-03-19,GERMANY,2026-01-14
15230,26229,AW00026229,Cara,Ye,single,female,1976-10-25,GERMANY,2026-01-14
15231,26230,AW00026230,Natasha,Ramos,single,female,1977-04-30,GERMANY,2026-01-14
15232,26231,AW00026231,Maurice,Nara,marry,male,1982-10-29,FRANCE,2026-01-14
15233,26232,AW00026232,Jay,Gomez,marry,male,1981-01-17,n/a,2026-01-14
15234,26233,AW00026233,Cristina,Chande,marry,female,1975-08-08,GERMANY,2026-01-14
15235,26234,AW00026234,Antonio,Perry,single,male,1981-06-25,UNITED STATES,2026-01-14
15236,26235,AW00026235,Michelle,Watson,single,female,1981-02-03,CANADA,2026-01-14
15237,26236,AW00026236,Isabella,Evans,marry,female,1986-05-01,UNITED STATES,2026-01-14
15238,26237,AW00026237,Grace,Martin,marry,female,1979-09-04,UNITED STATES,2026-01-14
15239,26238,AW00026238,Julia,Foster,single,female,1980-03-16,UNITED STATES,2026-01-14
15240,26239,AW00026239,Kaitlyn,Turner,marry,female,1980-06-04,UNITED STATES,2026-01-14
15241,26240,AW00026240,Katelyn,Evans,single,female,1979-12-17,UNITED STATES,2026-01-14
15242,26241,AW00026241,James,Lal,marry,male,1979-09-16,UNITED STATES,2026-01-14
15243,26242,AW00026242,Isabella,Lewis,marry,female,1980-11-18,CANADA,2026-01-14
15244,26243,AW00026243,Fernando,Gonzalez,single,male,1972-01-01,UNITED STATES,2026-01-14
15245,26244,AW00026244,Jordan,Hughes,marry,male,1972-01-30,UNITED STATES,2026-01-14
15246,26245,AW00026245,Devin,Murphy,marry,male,1972-03-03,UNITED STATES,2026-01-14
15247,26246,AW00026246,Jade,Bell,single,female,1972-03-14,UNITED STATES,2026-01-14
15248,26247,AW00026247,Sophia,Turner,marry,female,1977-05-20,UNITED STATES,2026-01-14
15249,26248,AW00026248,Thomas,Lewis,marry,male,1959-09-07,UNITED STATES,2026-01-14
15250,26249,AW00026249,Thomas,Ross,marry,male,1960-03-30,UNITED STATES,2026-01-14
15251,26250,AW00026250,Miguel,Simmons,single,male,1965-05-06,UNITED STATES,2026-01-14
15252,26251,AW00026251,Cedric,Huang,single,male,1959-11-08,UNITED STATES,2026-01-14
15253,26252,AW00026252,Morgan,Garcia,marry,female,1960-04-23,UNITED STATES,2026-01-14
15254,26253,AW00026253,Dalton,Wright,single,male,1961-01-04,UNITED STATES,2026-01-14
15255,26254,AW00026254,Seth,Henderson,single,male,1966-07-09,UNITED STATES,2026-01-14
15256,26255,AW00026255,Cameron,Alexander,single,male,1966-09-09,UNITED STATES,2026-01-14
15257,26256,AW00026256,Ronald,Rana,single,male,1961-01-10,UNITED STATES,2026-01-14
15258,26257,AW00026257,Hector,Jimenez,single,male,1960-07-24,UNITED STATES,2026-01-14
15259,26258,AW00026258,Angelica,Powell,single,female,1966-02-21,UNITED STATES,2026-01-14
15260,26259,AW00026259,Hunter,Bryant,single,male,1966-02-21,UNITED STATES,2026-01-14
15261,26260,AW00026260,Ryan,Jackson,single,male,1971-11-13,UNITED STATES,2026-01-14
15262,26261,AW00026261,Brooke,Watson,single,female,1961-11-05,UNITED STATES,2026-01-14
15263,26262,AW00026262,Hannah,Thompson,single,female,1967-06-15,UNITED STATES,2026-01-14
15264,26263,AW00026263,Kaitlyn,Collins,single,female,1961-10-18,UNITED STATES,2026-01-14
15265,26264,AW00026264,Elijah,Lal,single,male,1962-02-20,UNITED STATES,2026-01-14
15266,26265,AW00026265,Tammy,Lopez,single,female,1962-04-09,UNITED STATES,2026-01-14
15267,26266,AW00026266,Brent,Gao,marry,male,1962-03-22,UNITED STATES,2026-01-14
15268,26267,AW00026267,Matthew,Martin,marry,male,1961-10-22,UNITED STATES,2026-01-14
15269,26268,AW00026268,Jonathon,Romero,marry,male,1963-02-23,UNITED STATES,2026-01-14
15270,26269,AW00026269,Chloe,Moore,marry,female,1963-01-03,CANADA,2026-01-14
15271,26270,AW00026270,Hailey,Bailey,single,female,1962-09-05,CANADA,2026-01-14
15272,26271,AW00026271,Bailey,Baker,marry,female,1963-03-19,UNITED STATES,2026-01-14
15273,26272,AW00026272,Kelly,Hughes,marry,female,1968-05-14,UNITED STATES,2026-01-14
15274,26273,AW00026273,Chelsea,Suri,marry,female,1973-09-12,UNITED STATES,2026-01-14
15275,26274,AW00026274,Jennifer,Wood,marry,female,1962-10-22,UNITED STATES,2026-01-14
15276,26275,AW00026275,Miguel,Johnson,marry,male,1964-05-27,UNITED STATES,2026-01-14
15277,26276,AW00026276,Heather,Huang,marry,female,1963-08-08,UNITED STATES,2026-01-14
15278,26277,AW00026277,Jacqueline,Hughes,single,female,1964-05-23,UNITED STATES,2026-01-14
15279,26278,AW00026278,Jon,Wu,single,male,1975-04-03,UNITED STATES,2026-01-14
15280,26279,AW00026279,Trinity,Sanchez,single,female,1970-12-03,CANADA,2026-01-14
15281,26280,AW00026280,Jackson,Jenkins,single,male,1964-10-21,UNITED STATES,2026-01-14
15282,26281,AW00026281,Ian,Alexander,single,male,1964-11-21,UNITED STATES,2026-01-14
15283,26282,AW00026282,Leonard,Jai,single,male,1977-07-04,UNITED STATES,2026-01-14
15284,26283,AW00026283,Jeremiah,Diaz,single,male,1983-10-16,UNITED STATES,2026-01-14
15285,26284,AW00026284,Garrett,Ward,single,male,1977-08-22,UNITED STATES,2026-01-14
15286,26285,AW00026285,Kayla,Hayes,single,female,1978-02-13,UNITED STATES,2026-01-14
15287,26286,AW00026286,Evan,Phillips,single,male,1978-06-06,UNITED STATES,2026-01-14
15288,26287,AW00026287,Elijah,Baker,single,male,1977-12-29,UNITED STATES,2026-01-14
15289,26288,AW00026288,Alexandra,Russell,marry,female,1978-11-07,UNITED STATES,2026-01-14
15290,26289,AW00026289,Samuel,Simmons,marry,male,1984-02-13,UNITED STATES,2026-01-14
15291,26290,AW00026290,Noah,Chen,single,male,1978-12-30,UNITED STATES,2026-01-14
15292,26291,AW00026291,Blake,Walker,single,male,1977-03-05,UNITED STATES,2026-01-14
15293,26292,AW00026292,Marty,Simpson,marry,female,1977-02-22,UNITED STATES,2026-01-14
15294,26293,AW00026293,Casey,Carlson,marry,male,1977-01-05,UNITED STATES,2026-01-14
15295,26294,AW00026294,Andrew,Johnson,marry,male,1977-10-30,CANADA,2026-01-14
15296,26295,AW00026295,Toni,Kapoor,marry,female,1977-07-21,UNITED STATES,2026-01-14
15297,26296,AW00026296,Grace,Simmons,marry,female,1977-12-21,UNITED STATES,2026-01-14
15298,26297,AW00026297,Jeremiah,Lopez,marry,male,1983-12-23,UNITED STATES,2026-01-14
15299,26298,AW00026298,Jasmine,Peterson,marry,female,1983-01-07,UNITED STATES,2026-01-14
15300,26299,AW00026299,Y.,Yong,single,male,1983-07-24,UNITED STATES,2026-01-14
15301,26300,AW00026300,Audrey,Ortega,single,female,1977-10-13,UNITED STATES,2026-01-14
15302,26301,AW00026301,Isaiah,Hall,single,male,1977-07-14,UNITED STATES,2026-01-14
15303,26302,AW00026302,James,Jackson,marry,male,1976-01-09,UNITED STATES,2026-01-14
15304,26303,AW00026303,Devon,Pal,marry,male,1981-05-12,UNITED STATES,2026-01-14
15305,26304,AW00026304,Anna,Lewis,marry,female,1975-12-30,UNITED STATES,2026-01-14
15306,26305,AW00026305,Julia,Rogers,single,female,1980-12-08,UNITED STATES,2026-01-14
15307,26306,AW00026306,Kyle,Holt,single,male,1980-04-22,UNITED STATES,2026-01-14
15308,26307,AW00026307,Alexander,Miller,marry,male,1975-02-22,UNITED STATES,2026-01-14
15309,26308,AW00026308,Sara,Kelly,single,female,1980-09-13,UNITED STATES,2026-01-14
15310,26309,AW00026309,Julian,Powell,single,male,1980-07-19,UNITED STATES,2026-01-14
15311,26310,AW00026310,Kaitlyn,Garcia,single,female,1975-03-22,CANADA,2026-01-14
15312,26311,AW00026311,Brenda,Rodriguez,single,female,1977-02-17,UNITED STATES,2026-01-14
15313,26312,AW00026312,Elizabeth,Wood,marry,female,1976-12-28,UNITED STATES,2026-01-14
15314,26313,AW00026313,Dalton,Simmons,marry,male,1982-10-29,UNITED STATES,2026-01-14
15315,26314,AW00026314,Angel,Murphy,single,male,1923-11-16,UNITED STATES,2026-01-14
15316,26315,AW00026315,Taylor,Peterson,single,female,1980-05-11,UNITED STATES,2026-01-14
15317,26316,AW00026316,Stephanie,Hughes,single,female,1975-04-06,CANADA,2026-01-14
15318,26317,AW00026317,Amanda,Wright,marry,female,1974-11-15,UNITED STATES,2026-01-14
15319,26318,AW00026318,Caleb,Parker,marry,male,1979-04-20,CANADA,2026-01-14
15320,26319,AW00026319,Dylan,Martinez,single,male,1974-05-17,UNITED STATES,2026-01-14
15321,26320,AW00026320,Brianna,Diaz,marry,female,1973-09-18,UNITED STATES,2026-01-14
15322,26321,AW00026321,Randall,Blanco,marry,male,1979-11-16,CANADA,2026-01-14
15323,26322,AW00026322,Justin,Zhang,single,male,1978-09-10,UNITED STATES,2026-01-14
15324,26323,AW00026323,Dwayne,Ruiz,marry,male,1976-05-06,UNITED STATES,2026-01-14
15325,26324,AW00026324,Faith,Brooks,single,female,1976-05-06,UNITED STATES,2026-01-14
15326,26325,AW00026325,Tyler,Robinson,marry,male,1981-10-19,UNITED STATES,2026-01-14
15327,26326,AW00026326,Trevor,Washington,marry,male,1981-07-02,UNITED STATES,2026-01-14
15328,26327,AW00026327,Jack,Jai,marry,male,1975-10-31,UNITED STATES,2026-01-14
15329,26328,AW00026328,Edward,Anderson,single,male,1975-10-06,UNITED STATES,2026-01-14
15330,26329,AW00026329,Angelica,Bryant,marry,female,1978-05-17,UNITED STATES,2026-01-14
15331,26330,AW00026330,Marcus,Diaz,single,male,1972-10-30,UNITED STATES,2026-01-14
15332,26331,AW00026331,Melanie,Powell,marry,female,1973-03-03,UNITED STATES,2026-01-14
15333,26332,AW00026332,Aaron,Mitchell,marry,male,1977-09-22,UNITED STATES,2026-01-14
15334,26333,AW00026333,Alexandria,Alexander,marry,female,1971-10-29,UNITED STATES,2026-01-14
15335,26334,AW00026334,Ross,Blanco,single,male,1971-10-02,UNITED STATES,2026-01-14
15336,26335,AW00026335,April,Pal,marry,female,1971-11-06,UNITED STATES,2026-01-14
15337,26336,AW00026336,Noah,Brown,marry,male,1972-02-22,UNITED STATES,2026-01-14
15338,26337,AW00026337,Jennifer,Gonzalez,marry,female,1977-05-24,UNITED STATES,2026-01-14
15339,26338,AW00026338,Anna,Coleman,marry,female,1971-10-07,UNITED STATES,2026-01-14
15340,26339,AW00026339,Cindy,James,single,female,1972-04-07,UNITED STATES,2026-01-14
15341,26340,AW00026340,Melissa,Morris,marry,female,1980-03-16,UNITED STATES,2026-01-14
15342,26341,AW00026341,Olivia,Taylor,marry,female,1974-09-19,UNITED STATES,2026-01-14
15343,26342,AW00026342,Eduardo,Griffin,single,male,1980-08-12,UNITED STATES,2026-01-14
15344,26343,AW00026343,Mariah,Washington,single,female,1976-09-11,UNITED STATES,2026-01-14
15345,26344,AW00026344,Natalie,Hughes,single,female,1970-12-24,UNITED STATES,2026-01-14
15346,26345,AW00026345,Connor,Baker,marry,male,1971-01-07,UNITED STATES,2026-01-14
15347,26346,AW00026346,Emmanuel,Suri,marry,male,1971-03-14,UNITED STATES,2026-01-14
15348,26347,AW00026347,Alvin,Raji,marry,male,1971-06-01,UNITED STATES,2026-01-14
15349,26348,AW00026348,Logan,Moore,marry,male,1970-09-10,CANADA,2026-01-14
15350,26349,AW00026349,Adam,Lopez,single,male,1976-04-15,UNITED STATES,2026-01-14
15351,26350,AW00026350,Gabrielle,King,marry,female,1971-05-02,CANADA,2026-01-14
15352,26351,AW00026351,Emma,Moore,single,female,1970-07-24,UNITED STATES,2026-01-14
15353,26352,AW00026352,Cynthia,Fernandez,single,female,1974-02-19,GERMANY,2026-01-14
15354,26353,AW00026353,Holly,Malhotra,single,female,1974-01-20,GERMANY,2026-01-14
15355,26354,AW00026354,Nelson,Serrano,single,male,1973-12-22,GERMANY,2026-01-14
15356,26355,AW00026355,Darren,Madan,marry,male,1931-02-04,FRANCE,2026-01-14
15357,26356,AW00026356,Timothy,Howard,marry,male,1972-09-07,n/a,2026-01-14
15358,26357,AW00026357,Sergio,Gonzalez,single,male,1973-06-01,FRANCE,2026-01-14
15359,26358,AW00026358,Mason,Gonzalez,single,male,1932-02-07,GERMANY,2026-01-14
15360,26359,AW00026359,George,Raman,marry,male,1973-02-17,n/a,2026-01-14
15361,26360,AW00026360,Max,Blanco,marry,male,1978-05-21,n/a,2026-01-14
15362,26361,AW00026361,Ebony,Suarez,marry,female,1971-08-08,n/a,2026-01-14
15363,26362,AW00026362,Joy,Torres,marry,female,1971-09-15,GERMANY,2026-01-14
15364,26363,AW00026363,Larry,Jimenez,marry,male,1972-11-29,GERMANY,2026-01-14
15365,26364,AW00026364,Gabriella,Hill,single,female,1933-08-17,n/a,2026-01-14
15366,26365,AW00026365,Phillip,Fernandez,marry,male,1977-02-16,FRANCE,2026-01-14
15367,26366,AW00026366,Johnathan,Schmidt,marry,male,1972-05-27,GERMANY,2026-01-14
15368,26367,AW00026367,Omar,Shan,marry,male,1971-08-18,FRANCE,2026-01-14
15369,26368,AW00026368,Bharat,Mirchandani,single,male,1971-03-04,FRANCE,2026-01-14
15370,26369,AW00026369,Kate,Nath,marry,female,1971-03-24,FRANCE,2026-01-14
15371,26370,AW00026370,Maria,Bryant,marry,female,1982-03-13,GERMANY,2026-01-14
15372,26371,AW00026371,Cassandra,Garcia,marry,female,1976-03-01,FRANCE,2026-01-14
15373,26372,AW00026372,Marie,Browning,marry,female,1969-10-19,n/a,2026-01-14
15374,26373,AW00026373,Mariah,Reed,marry,female,1977-12-10,CANADA,2026-01-14
15375,26374,AW00026374,Bradley,Pal,single,male,1982-02-24,AUSTRALIA,2026-01-14
15376,26375,AW00026375,Shannon,Ortega,single,male,1976-12-12,AUSTRALIA,2026-01-14
15377,26376,AW00026376,Anthony,Martinez,marry,male,1958-07-17,UNITED STATES,2026-01-14
15378,26377,AW00026377,Isabelle,Foster,single,female,1958-12-03,CANADA,2026-01-14
15379,26378,AW00026378,Colin,Raje,marry,male,1963-12-01,GERMANY,2026-01-14
15380,26379,AW00026379,Cindy,Rodriguez,single,female,1963-12-07,n/a,2026-01-14
15381,26380,AW00026380,Ricardo,Luo,marry,male,1962-11-16,FRANCE,2026-01-14
15382,26381,AW00026381,Shannon,Romero,marry,male,1968-08-19,GERMANY,2026-01-14
15383,26382,AW00026382,Dale,Xu,single,male,1974-05-02,GERMANY,2026-01-14
15384,26383,AW00026383,Ronnie,Hu,single,male,1961-08-15,FRANCE,2026-01-14
15385,26384,AW00026384,Jon,Zhu,marry,male,1962-01-31,FRANCE,2026-01-14
15386,26385,AW00026385,Javier,Mu+¦oz,single,male,1961-12-26,GERMANY,2026-01-14
15387,26386,AW00026386,Kelli,Zhao,single,female,1961-10-18,n/a,2026-01-14
15388,26387,AW00026387,Dalton,Roberts,single,male,1962-06-21,n/a,2026-01-14
15389,26388,AW00026388,Wayne,Jai,marry,male,1961-02-22,FRANCE,2026-01-14
15390,26389,AW00026389,Candice,Zhou,marry,female,1966-02-13,FRANCE,2026-01-14
15391,26390,AW00026390,Ivan,Mehta,marry,male,1960-07-15,n/a,2026-01-14
15392,26391,AW00026391,Dominique,Arun,single,female,1955-09-22,FRANCE,2026-01-14
15393,26392,AW00026392,Kelli,Rai,single,female,1949-08-13,GERMANY,2026-01-14
15394,26393,AW00026393,Donald,Raman,single,male,1955-08-04,GERMANY,2026-01-14
15395,26394,AW00026394,Martha,Sun,marry,female,1951-02-02,FRANCE,2026-01-14
15396,26395,AW00026395,Daisy,Gill,single,female,1950-07-20,GERMANY,2026-01-14
15397,26396,AW00026396,Terry,Black,marry,male,1950-11-16,GERMANY,2026-01-14
15398,26397,AW00026397,Micheal,Travers,single,male,1951-02-05,n/a,2026-01-14
15399,26398,AW00026398,Ian,Watson,marry,male,1950-12-08,n/a,2026-01-14
15400,26399,AW00026399,Erick,Gonzalez,marry,male,1951-12-23,GERMANY,2026-01-14
15401,26400,AW00026400,Jade,James,marry,female,1958-09-16,n/a,2026-01-14
15402,26401,AW00026401,Natalie,Butler,marry,female,1960-05-11,n/a,2026-01-14
15403,26402,AW00026402,Jamie,Wagner,single,female,1959-03-07,FRANCE,2026-01-14
15404,26403,AW00026403,Philip,Navarro,marry,male,1964-06-21,GERMANY,2026-01-14
15405,26404,AW00026404,Trisha,Wu,marry,female,1959-01-03,n/a,2026-01-14
15406,26405,AW00026405,Naomi,Blanco,marry,female,1963-04-23,FRANCE,2026-01-14
15407,26406,AW00026406,Haley,Lopez,marry,female,1957-08-25,FRANCE,2026-01-14
15408,26407,AW00026407,Ashley,Davis,single,female,1963-04-14,n/a,2026-01-14
15409,26408,AW00026408,Martha,Huang,single,female,1956-11-30,n/a,2026-01-14
15410,26409,AW00026409,Christy,Goel,single,female,1957-01-30,n/a,2026-01-14
15411,26410,AW00026410,Franklin,Goel,single,male,1961-05-06,FRANCE,2026-01-14
15412,26411,AW00026411,Mario,Xu,single,male,1956-05-05,n/a,2026-01-14
15413,26412,AW00026412,Kate,Chande,marry,female,1960-09-11,FRANCE,2026-01-14
15414,26413,AW00026413,Rebekah,Romero,marry,female,1955-03-13,FRANCE,2026-01-14
15415,26414,AW00026414,George,Patel,marry,male,1960-09-01,GERMANY,2026-01-14
15416,26415,AW00026415,Latoya,Lal,marry,female,1953-10-15,GERMANY,2026-01-14
15417,26416,AW00026416,Amy,Zhao,marry,female,1954-02-07,n/a,2026-01-14
15418,26417,AW00026417,Dustin,Rai,single,male,1954-06-19,n/a,2026-01-14
15419,26418,AW00026418,Rafael,Chande,single,male,1958-08-06,FRANCE,2026-01-14
15420,26419,AW00026419,Geoffrey,Suri,marry,male,1952-10-21,GERMANY,2026-01-14
15421,26420,AW00026420,Bob,Kapoor,single,male,1953-03-31,GERMANY,2026-01-14
15422,26421,AW00026421,Allison,Peterson,single,female,1980-10-03,AUSTRALIA,2026-01-14
15423,26422,AW00026422,Pedro,Suri,single,male,1981-03-02,AUSTRALIA,2026-01-14
15424,26423,AW00026423,Hector,Gutierrez,single,male,1981-05-04,AUSTRALIA,2026-01-14
15425,26424,AW00026424,Kayla,White,single,female,1981-10-31,AUSTRALIA,2026-01-14
15426,26425,AW00026425,Janelle,Malhotra,single,female,1982-05-12,AUSTRALIA,2026-01-14
15427,26426,AW00026426,Heidi,Malhotra,single,female,1981-12-13,AUSTRALIA,2026-01-14
15428,26427,AW00026427,Alicia,Xie,single,female,1982-06-27,AUSTRALIA,2026-01-14
15429,26428,AW00026428,Colin,Ma,marry,male,1982-05-22,AUSTRALIA,2026-01-14
15430,26429,AW00026429,Reginald,Ortega,single,male,1982-04-25,AUSTRALIA,2026-01-14
15431,26430,AW00026430,Paula,Sanz,single,female,1981-05-09,AUSTRALIA,2026-01-14
15432,26431,AW00026431,Shaun,Rai,single,male,1980-02-13,AUSTRALIA,2026-01-14
15433,26432,AW00026432,Isabel,Simmons,marry,female,1981-05-20,AUSTRALIA,2026-01-14
15434,26433,AW00026433,Nelson,Rubio,marry,male,1981-01-23,AUSTRALIA,2026-01-14
15435,26434,AW00026434,Mallory,Romero,single,female,1980-02-20,AUSTRALIA,2026-01-14
15436,26435,AW00026435,Yolanda,Goel,marry,female,1984-10-02,AUSTRALIA,2026-01-14
